id,ubigeo,region,provincia,distrito,area_terreno_m2,area_ocupada_m2,area_disponible_m2,area_techada_m2,antiguedad_anios,tiene_planos,planos_actualizados,material_predom_paredes,estado_conserv_paredes,material_predom_pisos,estado_conserv_pisos,material_predom_techo,estado_conserv_techo,electricidad_7_dias,electricidad_con,agua_procedencia,agua_potable,agua_7_dias,banio_coneccion
0246,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,224,224,0,224,23,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0247,131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,300,250,50,250,10,No,NA,¿Adobe o tapial?,Bueno,¿Cemento?,Malo,¿Caña o estera con torta de barro?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0248,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,120,120,0,120,6,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0249,131201,LA LIBERTAD,VIRÚ,VIRÚ,590,590,0,575,37,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Fibra de cemento o similar?,Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0250,131201,LA LIBERTAD,VIRÚ,VIRÚ,1203,40,40,40,11,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0251,131202,LA LIBERTAD,VIRÚ,CHAO,730,730,0,318,20,No,NA,¿Ladrillo o bloque de cemento?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Malo,¿Fibra de cemento o similar?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0252,131203,LA LIBERTAD,VIRÚ,GUADALUPITO,303,303,0,165,20,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Fibra de cemento o similar?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0253,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,1212,1212,0,2919,23,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0254,010103,AMAZONAS,CHACHAPOYAS,BALSAS,100,100,0,100,65,No sabe,NA,¿Adobe o tapial?,Malo,¿Madera pulida?,Malo,¿Tejas?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0255,010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,322,156,166,156,60,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Malo,NA,NA,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0256,010107,AMAZONAS,CHACHAPOYAS,GRANADA,200,200,0,200,30,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0257,010109,AMAZONAS,CHACHAPOYAS,LA JALCA,529,176,353,176,7,No,NA,¿Adobe o tapial?,Muy malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0258,010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,277,209,68,287,60,No,NA,¿Adobe o tapial?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0259,010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,313,177,136,177,37,No,NA,¿Adobe o tapial?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Muy malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0260,010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,1505,205,1300,205,8,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0261,010117,AMAZONAS,CHACHAPOYAS,QUINJALCA,262,262,0,240,80,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0262,010118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,330,250,80,500,20,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0263,010201,AMAZONAS,BAGUA,BAGUA,900,520,380,970,55,No,NA,¿Ladrillo o bloque de cemento?,Malo,¿Cemento?,Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0264,010206,AMAZONAS,BAGUA,LA PECA,220,180,40,330,70,No,NA,¿Adobe o tapial?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0265,010202,AMAZONAS,BAGUA,ARAMANGO,645,140,505,280,31,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0266,010203,AMAZONAS,BAGUA,COPALLÍN,966,140,826,140,40,No,NA,¿Adobe o tapial?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0267,010205,AMAZONAS,BAGUA,IMAZA,5116,78,5038,78,49,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Madera / entablillado?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0268,010301,AMAZONAS,BONGARÁ,JUMBILLA,542,269,273,269,49,No,NA,¿Adobe o tapial?,Malo,¿Cemento?,Malo,¿Tejas?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0269,010306,AMAZONAS,BONGARÁ,FLORIDA,254,254,0,508,21,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0270,010307,AMAZONAS,BONGARÁ,JAZÁN,774,584,0,752,20,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0271,010312,AMAZONAS,BONGARÁ,YAMBRASBAMBA,699,66,633,66,10,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0272,010401,AMAZONAS,CONDORCANQUI,NIEVA,38,38,0,76,37,No,NA,¿Ladrillo o bloque de cemento?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Malo,¿Madera / entablillado?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Otro?
0273,010501,AMAZONAS,LUYA,LAMUD,1221,821,400,821,62,No,NA,¿Adobe o tapial?,Bueno,¿Madera (entablado)?,Malo,¿Tejas?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0274,010502,AMAZONAS,LUYA,CAMPORREDONDO,920,273,646,273,47,No,NA,¿Adobe o tapial?,Muy malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0275,010503,AMAZONAS,LUYA,COCABAMBA,138,120,18,120,53,No,NA,¿Adobe o tapial?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0276,010504,AMAZONAS,LUYA,COLCAMAR,980,240,740,480,17,No,NA,¿Adobe o tapial?,Bueno,¿Madera (entablado)?,Malo,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0277,010506,AMAZONAS,LUYA,INGUILPATA,118,118,0,232,7,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,No,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0278,010509,AMAZONAS,LUYA,LUYA,575,575,0,424,39,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0279,010522,AMAZONAS,LUYA,TINGO,93,93,0,93,25,No,NA,¿Adobe o tapial?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0280,010512,AMAZONAS,LUYA,OCALLI,362,215,147,282,40,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0281,010513,AMAZONAS,LUYA,OCUMAL,1767,170,1597,170,11,No,NA,¿Adobe o tapial?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0282,010513,AMAZONAS,LUYA,OCUMAL,438,299,139,598,17,No,NA,¿Adobe o tapial?,Bueno,¿Madera (entablado)?,Bueno,¿Planchas de calamina / metálicas / latón?,Muy malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0283,010521,AMAZONAS,LUYA,SANTO TOMÁS,209,166,43,332,60,No,NA,¿Adobe o tapial?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0284,010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLÁS,1800,400,100,800,22,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0285,010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,225,225,0,250,60,No,NA,¿Adobe o tapial?,Muy malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0286,010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,195,105,90,105,60,No,NA,¿Adobe o tapial?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0287,010606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,123,123,0,123,75,No,NA,¿Adobe o tapial?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0288,010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,180,105,75,210,54,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0289,010610,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,416,130,286,130,16,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0290,010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,2400,500,100,400,20,No,NA,¿Ladrillo o bloque de cemento?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Malo,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,No,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0291,010703,AMAZONAS,UTCUBAMBA,CUMBA,229,170,59,302,20,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Muy bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0292,010702,AMAZONAS,UTCUBAMBA,CAJARURO,800,800,0,800,40,No sabe,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0293,010703,AMAZONAS,UTCUBAMBA,CUMBA,340,160,80,160,50,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0294,010704,AMAZONAS,UTCUBAMBA,EL MILAGRO,200,200,0,200,30,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0295,010705,AMAZONAS,UTCUBAMBA,JAMALCA,188,118,69,229,50,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Muy bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0296,010706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,180,120,60,240,36,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0297,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,21716,1096,20620,1096,41,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0298,160206,LORETO,ALTO AMAZONAS,LAGUNAS,1600,278,350,278,29,No,NA,¿Madera?,Malo,¿Madera (entablado)?,Malo,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Pozo?,NA,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0299,160701,LORETO,DATEM DEL MARAÑÓN,BARRANCA,777,600,177,600,45,No,NA,¿Madera?,Malo,¿Madera (entablado)?,Malo,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Pozo?,NA,NA,¿Pozo séptico?
0300,220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,792,560,150,410,25,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0301,220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,7000,963,6037,949,2,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0302,220104,SAN MARTÍN,MOYOBAMBA,JEPELACIO,180,180,0,180,11,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Pozo séptico?
0303,220102,SAN MARTÍN,MOYOBAMBA,CALZADA,315,315,0,534,17,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0304,220104,SAN MARTÍN,MOYOBAMBA,JEPELACIO,750,750,0,710,9,No,NA,¿Ladrillo o bloque de cemento?,Muy bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0305,220105,SAN MARTÍN,MOYOBAMBA,SORITOR,1420,1420,0,285,21,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0306,220106,SAN MARTÍN,MOYOBAMBA,YANTALO,165,165,0,165,10,Sí,No,¿Ladrillo o bloque de cemento?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
0307,220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,530,152,378,304,20,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
